productId,userId,profileName,helpfulness,score,time,date,summary,text
B002QZ1RS6,A1WCO6WMRB0CTK,"J. V. Hennburg ""The Straight Stuff""",2/3,4.0,1305072000,2011-05-11 00:00:00,"Great, but don't expect to look like him","Right. I have this workout, I have done it for nearly all 2 months now, and am very happy with it. The following are merely concerns that should be considered by others contemplating this as a means of fitness.<br /><br />First, if you have weak knees, try something else. This program involves a LOT of jumping.<br /><br />Second, if you wish or require a steady (no stops) program, this might not be what you are looking for. That could definitely have been one of the features here. As is, Shaun T. stops between exercises to show the viewers how to do the following one. That makes sense, right? Sure, the first time you see it. When you have already been doing the program for weeks, however, you know how to do them. All he would need to do was say ""Okay, Ski Abs [one of the exercises], everybody. Go!"" If you had briefly forgotten what ""Ski Abs"" was, you could look at the screen and see him and the whole group doing them. You could keep going, and that would take the intensity level to another level. It could be an option for ""version II"" of this. As is, to maintain the intensity level while doing this program I am running in place waiting for him to get going again while he is explaining an exercise I already know perfectly well.<br /><br />Third, and most importantly, this program is not likely to get you to look like the gentleman on the cover. There are folks out there with that incredible genetic code (e.g., Herschel Walker, former pro football player, built like a statue and won the Heisman Trophy in college by doing no upper body training except pushups), but not many. This program will shape you, definitely, but it will not get you to look like the exercise coordinator or his participants onscreen, all of whom look like bathing suit models. To get that - to get ripped - you are going to have to lift weights too. The abdominal workout here is not that intense, it just isn't. Unless you have that gift-from-God genetic code you will get no six-pack from doing it. You will need to do the other exercises body-sculpted people do, and LOTS more of them than displayed here (20 minutes?? Forget it!).<br /><br />All in all, however, this is a great product. I have survived it, I have enjoyed it, and will keep doing it. If you are thinking about getting it, GET it! And Dig Deeper..."
B002QZ1RS6,A33IMLGPYHIRIE,Resarans,4/16,4.0,1305072000,2011-05-11 00:00:00,The Problems with Insanity,"First, Insanity is not the ""most extreme"" or ""most difficult"" program out there. The program reminded me of my experience in JROTC Raiders in High School. This does not mean the program is worthless, or even average. It is very good, and will certainly improve your fitness, no matter what level you're at. The line ""Shaun T's brand-new program is the most extreme, most difficult, and most rewarding workout you will EVER try"" is just for selling points. Second, consult a doctor before you try this program. It is not for people with fairly weak joints. I'm in excellent shape, but I have to stop regularly to give my ankle or shin a break. Having the right shoes isn't a way to get out of this problem. The shoes I have are almost brand new, and were fitted based on the unique way I walk. In short, if you're not physically able to endure this program, without joint or back pain, then find something else. Third, Shaun T isn't there to coach YOU personally. He cannot see you or adjust his workouts to your personal needs. If you fall down, throw up, or something blows out, the recording will simply say something like, ""Let's go, Let's go!"" or ""Alright, let's pick it up."" In short if you want to have an extreme workout experience, and lose weight, gain weight, or improve in fitness in a short amount of time, get a personal trainer who you can trust. It may be more expensive, but it will help with YOUR needs much better than any recorded program ever could. Thank you for reading this, and good luck with your training."
B002QZ1RS6,A16L5UPFOMQ3CQ,"Jeremy R. Smith ""JSmithNickell""",3/3,5.0,1305158400,2011-05-12 00:00:00,Insanity was the reason I became a BeachBody Coach!,"Having done P90X before, I quickly realized Insanity was NOT for the weak minded or for the lazy. These Insanity workouts are for the physically ready and the mentally strong...no weights necessary, just a willing attitude. Geared towards the fit work out enthusiast, but can be modified to work your way up into keeping up with the Insanity crew. In less than 10 days of working out I started noticing hints of ""6-pack"" abs and wanted to keep pushing myself. The results alone were motivation enough for me to keep working out and become a Team Beachbody Coach (beachbodycoach.com/JSmithNickell). Now, I'm helping and motivating others through this intense workout. You CAN do this too!"
B002QZ1RS6,A1NNTS4NUTRT2Q,Airforce Girl,2/2,5.0,1305331200,2011-05-14 00:00:00,Lost 2 Pant Sizes!,"I tried doing p90x but found it boring and couldn't stick with it.  I did like the p90x plyo video though so that's how I found Insanity.  Omg I loved it!  The first month isn't even the insane part, it's just gearing you up for the truly insane 2nd month!<br /><br />I only lost 3 lbs but I went from a size 12 to a size 8 in jeans and from a large to a small in t-shirts.  I'm more fit after doing Insanity than I was when I was in the military and fresh from boot camp.  I wish Insanity had existed when I enlisted as this would be a great program to use before going to basic training!"
B002QZ1RS6,AYMVUW6GMY8WD,DELOACH,0/1,5.0,1305417600,2011-05-15 00:00:00,Intense videos! The hardest DVD's on the market period!,"This is some intense workouts! The remote control is your best friend, just remember that when you are out of breath!"
B002QZ1RS6,A1EWNV0T2UESS7,Xman Indy,0/0,5.0,1305504000,2011-05-16 00:00:00,Intense and portable.,"I started the workout one week ago. I am pretty busy and needed a workout that I could do anywhere. With this workout there are no weights, a lot of cardio, and great results. With diet and the program I am already seeing results in one week. Shawn T is really encouraging and pushes you like a personal trainer. I also like the fact that the DVD's can be used anywhere, from home to hotel rooms. All you need is workout gear, shoes, a DVD player (or Computer) and a towel to wipe off the sweat (because you will be sweating). It is intimidating at first, but well worth it if you are willing to work."
B002QZ1RS6,A2Q83G9635JE5I,chokipokilo,1/3,3.0,1305504000,2011-05-16 00:00:00,Depends on your goals,"Long story short, you can get a more effective cardio workout with more traditional burst interval training in a much shorter time.  You can get stronger and more toned, quicker, with weight training.  But you can't do both simultaneously.  If you have trouble motivating yourself, have a limited schedule, and care more about getting toned than strong, this workout is probably fantastic.  I, however, was disappointed."
B002QZ1RS6,A3EFRU7QLUMKRV,kmarie,3/13,2.0,1305504000,2011-05-16 00:00:00,messed up dvd's!!,"So far I have loved Insanity....but would be nice if I could use all of the discs. 3 of the 13 don't work, very disappointing especially after paying so much for it. My advice-buy from BeachBody.com!!! not some random seller."
B002QZ1RS6,A1WN9WEGSTIVPS,Alerit04,1/1,5.0,1305676800,2011-05-18 00:00:00,Insanely good!!!,"I wasn't consistently working out before, but after I got Insanity I can't stop!!! It's really hard at first and super intense, but once you get into the routine you WANT to keep going. I've been doing it for three weeks and I feel great and I'm starting to see my body change. If you don't follow the meal plan, at least eat healthy and stay away from junk food and sweets. That should do it. I'm pretty excited to see the results!!!"
B002QZ1RS6,A6HYRBBSPCUZI,"momforever ""Mom of three""",29/30,5.0,1305763200,2011-05-19 00:00:00,Hardest workout that improved my running,"First, let me say that I have all the Jillian Michaels workouts, including her latest Ripped in 30, and I have Cathy Fredrich workouts including HITT, and run 3-4 miles a day, have P90X, have Chaleen Extreme, and Turbo Jam.  I really like to workout at home.  I have to say, in terms of cardiovascular endurance, muscular endurance and speed training, this is THE hardest workout I have ever done.  I have been on Insanity for about 3 weeks now, and I am just now able to get through one of the workouts, which is only 38 minutes.<br /><br />The best part of this is that I am able to see my stomach muscles after 3 kids that I have not seen in 10 years.  In addition, my running, especially going uphill, is hardly a workout anymore.  I use to run with my dog, who I could not keep up with (he's a young lab) to now me having to pull and encourage him to keep going faster and keep up with me.  I can easily run 5-6 miles, at a 9 minute pace and feel like I hardly break a sweat.<br /><br />I am 41 years old and feel like I am in the best shape of my life.  Even though this is not a muscular building exercise, I have lost so much fat that I can clearly see ab muscles, shoulder and tricep muscles, back muscles, hamstring muscles.  While this is hard and even the people in the video take breaks, for me, working out is not really working out unless it is effective in fat loss and strength and endurance building.  It is worth the 40 minutes of panting!"
