productId,userId,profileName,helpfulness,score,time,date,summary,text
B002QZ1RS6,A1M569XZKT5ILM,bcw,1/5,5.0,1307577600,2011-06-09 00:00:00,Very happy with the product,"This came in perfect condition and shrink wrapped for shipping.  Every DVD I have run so far has worked perfectly and all the additional information - calendar, nutrition guide, etc - were all in the box when I received it."
B002QZ1RS6,A10MD34QT33T0P,Jeffery M. Cosby,6/14,2.0,1307577600,2011-06-09 00:00:00,Results not worth the (extreme) effort,"I've been working out off & on over the last 10 years.<br />This years plan started with Power90, then INANITY (a new one for me) then P90X. Finished Power90, I was pumped up & looking forward to INSANITY.<br />I don't half-ass my programs & want the best results, so of course I'm eating the right foods in the right amounts, 5 to 6 meals a day plus taking supplements.<br />For me the results weren't worth all the ""Insanely"" hard works. I'll be starting P90X again. I get much better results from that.<br />I think INSANITY may be for people younger & fatter then me."
B002QZ1RS6,A2NE4KHCHVF3Z,mjgoryl,4/5,3.0,1307664000,2011-06-10 00:00:00,Insanity exercise dvd collection,"My son loves the intense workouts but about 20 days in, 2 dvd's didn't work and got no help from Supplier (Beachbody) or reseller (SERGFRO).  In short, exercise program is good, customer service to remedy situation was terrible."
B002QZ1RS6,AE0AE0QLM3YEC,Abdul Habeeb,0/1,5.0,1307664000,2011-06-10 00:00:00,ONE OF A KIND,"This workout dvd is the best I have seen in the market so far. I have been using dvd as part of my workout for the past 25 years. I thought I was in good shape, untill I tried this workout. This workout takes me to another level that I never been. This is great and I'm enjoying it. Please if you are a beginner, someone who have not excercise in years, don't try this workout."
B002QZ1RS6,A33HUUC32L37KQ,yahis09,2/3,5.0,1307750400,2011-06-11 00:00:00,insanity workout,I was very satisfied with my purchase.I purchased this product June 1st and had originally said that i was going to receive my package in about 2 weeks and received in a couple of business days. Looking forward to doing business with you guys. Thanks so much.
B002QZ1RS6,AGZMDLBIOSUDQ,Shannon20,5/33,1.0,1307750400,2011-06-11 00:00:00,Terrible,The order came in decent time but 4 out of the 10 disks are completely damaged and not even usable. A few of the other disks also have damaged spots that skip when your trying to use them. I was beyond upset with the quality because of how much it was listed for.
B002QZ1RS6,A288KCPBITTX71,Diane,0/7,3.0,1307923200,2011-06-13 00:00:00,Meh,"The dvds come from China and are obviously knock offs (not ""used"" as advertised). But the seller is pretty good about providing a good product. Meaning, a couple of my dvds didn't work and he sent me new copies after I emailed him. Then again...a couple dvd's didn't work. And of the new ones he sent, one still didn't work. The workout was put together in a way where the clips were all out of order. So you can't follow the workout at all. So, overall I would say: good customer service, poor product."
B002QZ1RS6,AXYT5SOONJHZ7,dbowie80,4/4,5.0,1308096000,2011-06-15 00:00:00,Self Motivation A Must,"I cannot rave enough about this workout.  Although, if asked when I first started, I would have said every bad word that came to mind.  In the beginning I often wondered if it was worth it...6 days per week of working out and I do mean work.  But when the end finally came I was glad that I stuck with it.  All I have to say is that this video is not for the weak willed, if you come up with reasons not to do it, you will not!!!  The first actual workout (not the fitness test) I felt...the next day and the day after that and the day after that.  I was sore for about a week, but I stuck with it and at the end of 4 weeks I was seeing results that I liked and I could've stopped there and been satisfied with my body but I wanted to see exactly where 60 days of insanity would take me.  And just when I thought I was getting used to the first half of the workout I started Insanity Max  and it kicked my butt all over again.  I loved not having any additional equipment, no weights, not resistence band, no medicine balls...just me!  I went from a size 14 to a size 8/10 (and I didn't even follow the nutrition plan, but I did control my portion sizes AND I still enjoyed my pizza and burgers, my desserts, and my wine! DISCLAIMER: RESULTS MAY NOT BE TYPICAL).  That was the fastest I've lost weight and the most toning I've done since I first started trying to lose weight after giving birth to my youngest who is now 4 and it took 60 days of commitment.  My advice:  get a supposrt system in place to motivate and encourage you and love to hate Shaun T (sorry Shaun T) that's what got me through it.  By the end of it all you'll feel stronger and be proud that stuck with it.  Good luck to all who undertake this endeavor, you will definately understand why this workout is called INSANITY!!!"
B002QZ1RS6,A4X59QEQZ5Z15,jose,2/4,5.0,1308096000,2011-06-15 00:00:00,>_> ?????? >:D,"well this goes to the people on the big side of the gene pool. I personally wight 256 pounds and im 16 years old. The first week was pretty hard but its about digging deep and the amount of determination you have. Over wight can do this program Im doing very well. I have lost 6 pounds the first week but remember the amount of wight you will lose in the begging of this program depends on how much you wight,because obese people tend to lose wight faster than thoes who are a on the skinney side.<br />I would recommend this program if your trying to lose wight. But remember its about determination, diet, and really giving it your all.<br /><br />AND DONT FORGET TO STAY HYDRATED."
B002QZ1RS6,A31LKL8N0NHX5K,Truthful Turtle,0/2,5.0,1308182400,2011-06-16 00:00:00,Excellent Product,I am very pleased with my Insanity discs! The seller sent them to me early and even wrote Good Luck on the package slip. Everything came as promised and in excellent condition. This program is not for the faint of heart. Stay committed if you want results. One workout will have you pouring sweat from every part of your body.
B002QZ1RS6,A12G7GBHD997H5,delana,0/2,5.0,1308268800,2011-06-17 00:00:00,Stay strong!,This product is AMAZING. If you are in somewhat good shape and are willing to put in the effort for the duration you WILL see a difference. The first time you make it through an entire DVD without having to pause and catch your breath is a great feeling!
